time_sec,seq,ax_ms2,ay_ms2,az_ms2,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
673.390000,67339,-0.011000,0.001000,10.063000,-0.001122,0.000102,1.026140,-0.279000,-0.034000,0.543000
673.400000,67340,-0.321000,-1.219000,9.656000,-0.032733,-0.124303,0.984638,-0.172000,-0.014000,0.334000
673.410000,67341,-0.251000,-0.864000,9.669000,-0.025595,-0.088103,0.985964,-0.021000,0.000000,0.023000
673.420000,67342,-0.226000,-0.536000,9.826000,-0.023046,-0.054657,1.001973,0.116000,0.002000,-0.158000
673.430000,67343,0.475000,-0.534000,9.951000,0.048437,-0.054453,1.014720,0.225000,0.011000,-0.159000
673.440000,67344,0.066000,-0.282000,9.934000,0.006730,-0.028756,1.012986,0.113000,0.000000,-0.018000
673.450000,67345,0.092000,-0.371000,9.870000,0.009381,-0.037831,1.006460,0.054000,-0.008000,0.059000
673.460000,67346,-0.019000,-0.636000,9.915000,-0.001937,-0.064854,1.011049,0.021000,-0.004000,0.012000
673.470000,67347,0.099000,0.385000,10.559000,0.010095,0.039259,1.076718,-0.231000,0.003000,-0.023000
673.480000,67348,0.313000,0.147000,10.813000,0.031917,0.014990,1.102619,-0.859000,-0.008000,-0.116000
673.490000,67349,-0.056000,-1.506000,8.635000,-0.005710,-0.153569,0.880525,-1.703000,-0.043000,0.565000
673.500000,67350,-0.271000,-2.569000,8.643000,-0.027634,-0.261965,0.881341,-0.664000,-0.051000,0.565000
673.510000,67351,-0.420000,-1.911000,9.462000,-0.042828,-0.194868,0.964855,0.290000,-0.051000,0.335000
673.520000,67352,0.414000,-0.835000,9.930000,0.042216,-0.085146,1.012578,0.257000,-0.026000,0.340000
673.530000,67353,0.120000,-1.391000,9.783000,0.012237,-0.141843,0.997588,0.147000,-0.049000,0.766000
673.540000,67354,-0.052000,-1.245000,9.820000,-0.005303,-0.126955,1.001361,0.207000,-0.079000,0.998000
673.550000,67355,-1.178000,-2.347000,10.036000,-0.120123,-0.239327,1.023387,0.143000,-0.042000,0.685000
673.560000,67356,0.002000,-1.598000,9.278000,0.000204,-0.162951,0.946093,-0.348000,0.003000,-0.096000
673.570000,67357,-0.876000,0.404000,9.960000,-0.089327,0.041197,1.015637,0.004000,-0.019000,0.218000
673.580000,67358,0.887000,-0.279000,9.890000,0.090449,-0.028450,1.008499,0.144000,0.010000,-0.046000
673.590000,67359,0.423000,-0.457000,9.960000,0.043134,-0.046601,1.015637,0.124000,0.051000,-0.148000
673.600000,67360,-0.270000,-0.965000,9.884000,-0.027532,-0.098403,1.007888,-0.100000,0.013000,-0.302000
673.610000,67361,-0.885000,-1.303000,10.193000,-0.090245,-0.132869,1.039397,-0.230000,0.018000,-0.618000
673.620000,67362,0.520000,-0.017000,9.676000,0.053025,-0.001734,0.986677,-0.408000,0.074000,-0.854000
673.630000,67363,0.736000,-0.811000,9.791000,0.075051,-0.082699,0.998404,-0.199000,0.016000,-0.033000
673.640000,67364,0.581000,-1.409000,9.788000,0.059246,-0.143678,0.998098,-0.152000,-0.021000,-0.091000
673.650000,67365,0.329000,-0.346000,9.999000,0.033549,-0.035282,1.019614,-0.222000,0.019000,-0.072000
673.660000,67366,-0.032000,-0.678000,10.196000,-0.003263,-0.069137,1.039703,-0.404000,-0.010000,0.078000
673.670000,67367,0.309000,-0.196000,10.125000,0.031509,-0.019986,1.032463,-0.785000,0.008000,-0.229000
673.680000,67368,0.201000,-1.322000,10.004000,0.020496,-0.134806,1.020124,-1.061000,0.021000,-0.066000
673.690000,67369,-0.044000,-1.982000,9.854000,-0.004487,-0.202108,1.004828,-1.498000,-0.022000,0.069000
673.700000,67370,0.489000,-1.213000,9.567000,0.049864,-0.123692,0.975563,-1.604000,-0.008000,0.124000
673.710000,67371,-0.328000,-3.049000,9.350000,-0.033447,-0.310911,0.953435,-0.769000,-0.975000,0.313000
673.720000,67372,0.323000,-1.916000,9.347000,0.032937,-0.195378,0.953129,-0.537000,-1.074000,0.119000
673.730000,67373,0.097000,-2.025000,10.750000,0.009891,-0.206493,1.096195,-0.525000,-1.326000,0.080000
673.740000,67374,-0.069000,-2.226000,11.669000,-0.007036,-0.226989,1.189907,-0.804000,-2.072000,0.389000
673.750000,67375,-0.219000,-4.505000,13.193000,-0.022332,-0.459382,1.345312,-3.830000,-4.916000,2.695000
